from,to
"3877","70957"
"2783445","52798"
"8342","8397"
"39500","39501"
"37990","97379"
"106298","106299"
"9836","9837"
"4072","40321"
"29122","184063"
"129337","340407"
"8070","241819"
"629","28152"
"9599","9601"
"106105","106106"
"6479","39476"
"4668","59041"
"204455","31989"
"111522","439395"
"9374","9375"
"182676","182677"
"267888","53246"
"95601","95602"
"3440","46995"
"35460","35461"
"4618","4630"
"9416","40230"
"4740","4741"
"10001","55149"
"1578","109790"
"9789","319699"
"41874","41875"
"12916","80869"
"32446","55118"
"583","584"
"7174","42431"
"3164","2812566"
"10814","223347"
"3754","140311"
"3803","109170"
"662","190893"
"56448","195709"
"3803","49800"
"3041","3168"
"8015","8028"
"52285","127520"
"2570238","33120"
"328378","328379"
"4747","38234"
"562","2170723"
"13730","13731"
"1280","1334189"
"147548","34379"
"86974","86976"
"270763","270764"
"10128","129246"
"80864","80865"
"2053","84139"
"28641","30192"
"114431","114432"
"4144","13596"
"3650","3676"
"44055","44056"
"267375","1117316"
"122556","122557"
"4144","4147"
"31365","38530"
"1301","1348"
"8842","8843"
"3646","233880"
"30599","34826"
"12914","563177"
"1386","1392"
"54049","54057"
"147550","5125"
"3803","140916"
"5340","5341"
"2881428","84588"
"7055","50578"
"51653","51654"
"4085","35889"
"4210","183075"
"57630","693201"
"10128","61837"
"7002","7008"
"49442","196296"
"4210","53718"
"4544","4545"
"4147","660624"
"8252","30948"
"92860","221678"
"9498","2681187"
"1386","1405"
"3764","36598"
"41945","4345"
"3749","3752"
"4609","4610"
"8169","8174"
"8493","8500"
"32390","32392"
"156201","263964"
"35549","12981"
"554493","554494"
"645","29491"
"7215","7250"
"3593","154422"
"4688","34192"
"3803","53922"
"155616","90883"
"9443","40297"
"1236","135624"
"1535530","172190"
"56688","64713"
"9980","48086"
"7157","2766978"
"1245","33966"
"7041","196978"
"3754","1358727"
"29710","55577"
"6937","1453431"
"359336","658609"
"9593","9595"
"3633","34276"
"4546","128810"
"9265","9271"
"629714","55962"
"33415","127358"
"33554","119825"
"10066","89456"
"54526","1655514"
"13712","123797"
